,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,meanfreqcategories,sdcategories,mediancategories,Q25categories,Q75categories,IQRcategories,skewcategories,kurtcategories,sp.entcategories,sfmcategories,modecategories,centroidcategories,meanfuncategories,minfuncategories,maxfuncategories,meandomcategories,mindomcategories,maxdomcategories,dfrangecategories,modindxcategories
1397,0.1924984704,0.054360518,0.1750639854,0.1494698355,0.2451919561,0.0957221207,1.0405824508,3.1280037973,0.9005907811,0.2771620657,0.1617550274,0.1924984704,0.1309110418,0.0483870968,0.2742857143,0.6402439024,0.0234375,3.2578125,3.234375,0.1373095504,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1398,0.2047696166,0.0572898831,0.2326079447,0.1455613126,0.2538860104,0.1083246978,1.5795557296,5.3353739755,0.8832134492,0.2545281744,0.2490500864,0.2047696166,0.1238781089,0.0487309645,0.2790697674,0.9520833333,0.0234375,9.1171875,9.09375,0.0859887535,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1399,0.2000121909,0.058808388,0.2160666667,0.1437333333,0.2580666667,0.1143333333,1.5697387951,5.1101644344,0.8865016763,0.2581122387,0.2594666667,0.2000121909,0.1280587023,0.0485338726,0.2742857143,0.9002403846,0.0234375,5.15625,5.1328125,0.1469015003,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1400,0.2027787099,0.0613358387,0.2236392915,0.1388727858,0.2615136876,0.1226409018,1.3860839204,4.0216901236,0.8954368198,0.2994091473,0.273236715,0.2027787099,0.1375988622,0.0505263158,0.2774566474,1.177734375,0.0234375,8.8359375,8.8125,0.1048734905,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1401,0.1918870531,0.0516649692,0.1890964778,0.1569372129,0.2354058193,0.0784686064,1.0497178511,3.9314397423,0.9207596804,0.3792230339,0.183093415,0.1918870531,0.1185897525,0.0469667319,0.275862069,1.3323709239,0.140625,8.9296875,8.7890625,0.098031746,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1402,0.1999452068,0.0570294357,0.1988405797,0.1486231884,0.2556521739,0.1070289855,0.9623281029,3.0416001464,0.9047214804,0.2952077927,0.2713768116,0.1999452068,0.123511046,0.0469208211,0.2742857143,1.3119549419,0.0234375,8.203125,8.1796875,0.1322943602,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1403,0.207771971,0.0583312172,0.2340096618,0.1438325282,0.2574557166,0.1136231884,1.9265919205,6.6048739039,0.8845346109,0.2698788694,0.2660225443,0.207771971,0.129251031,0.0480961924,0.262295082,0.5944602273,0.0234375,4.640625,4.6171875,0.0883991581,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1404,0.2109505827,0.0577028977,0.2314666667,0.1480888889,0.2609185185,0.1128296296,1.6149275235,5.0380152828,0.8866386593,0.2600300689,0.2688,0.2109505827,0.1394633308,0.0491299898,0.275862069,0.9673713235,0.0234375,8.2734375,8.25,0.1051136364,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1405,0.2031851086,0.0557658017,0.2254117647,0.1510588235,0.2527058824,0.1016470588,1.452026021,4.7902552437,0.891338856,0.2492706043,0.2348235294,0.2031851086,0.125659378,0.0508474576,0.2637362637,0.8322805851,0.0234375,6.8671875,6.84375,0.1008371385,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1406,0.199174754,0.0596777739,0.2225421133,0.1384992343,0.2547013783,0.116202144,1.0952917583,3.3605665729,0.8969982688,0.3058207759,0.2581316998,0.199174754,0.1317365173,0.0473840079,0.2790697674,0.6826795213,0.0234375,7.6875,7.6640625,0.0877604722,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1407,0.2137954799,0.0592326322,0.2350900164,0.1471031097,0.2657937807,0.118690671,1.9731735046,6.819207676,0.8622449915,0.1948309393,0.2758756137,0.2137954799,0.124716814,0.0473372781,0.2742857143,0.8474786932,0.0234375,4.96875,4.9453125,0.0879667091,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1408,0.1976057967,0.059562813,0.2124705882,0.1432941176,0.2524117647,0.1091176471,1.4828832781,5.2361561409,0.9001609883,0.2906994922,0.28,0.1976057967,0.1273363594,0.0479041916,0.2711864407,1.4296875,0.0234375,7.2421875,7.21875,0.1599025974,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1409,0.2052401397,0.0594749629,0.232037037,0.14,0.2540740741,0.1140740741,1.7366366989,5.9076801723,0.8902430819,0.3136201409,0.2346296296,0.2052401397,0.1295139646,0.0501043841,0.2790697674,1.4955357143,0.0234375,7.7578125,7.734375,0.1232900433,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1410,0.1732405208,0.0602240166,0.1693280632,0.1256126482,0.2230039526,0.0973913043,1.7934586641,7.155711293,0.9256399633,0.4905014086,0.1665612648,0.1732405208,0.1260467974,0.0570071259,0.2742857143,1.052262931,0.0234375,5.296875,5.2734375,0.1755555556,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1411,0.1765937061,0.0627485976,0.1748066298,0.1278821363,0.2346224678,0.1067403315,1.6670992265,6.7963352611,0.9312120945,0.5078802722,0.1650092081,0.1765937061,0.1373662982,0.0486815416,0.2790697674,0.8792410714,0.0234375,5.0859375,5.0625,0.1390542328,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1412,0.1859613435,0.0614826379,0.1819068736,0.1490022173,0.2396452328,0.0906430155,2.016795612,8.3539545029,0.9064454039,0.3904505232,0.1763192905,0.1859613435,0.1244910274,0.0471050049,0.2790697674,0.8122558594,0.0234375,5.203125,5.1796875,0.0958027773,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1413,0.1790845023,0.0609972876,0.1824657534,0.135890411,0.2252054795,0.0893150685,2.8838218352,14.470686218,0.9095080248,0.4394102786,0.1835616438,0.1790845023,0.11945597,0.0469208211,0.2790697674,0.7734375,0.0234375,3.8671875,3.84375,0.1313747228,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1414,0.1728942708,0.0596870655,0.1748717949,0.1205128205,0.2158974359,0.0953846154,1.0433840702,3.8570717397,0.9331325815,0.5097991427,0.1641025641,0.1728942708,0.1318508075,0.04743083,0.2774566474,1.2310855263,0.0234375,7.40625,7.3828125,0.0940836941,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1415,0.1799797844,0.0584192746,0.1869814503,0.1359865093,0.2233389545,0.0873524452,0.9500879761,3.2095651394,0.9304261561,0.4535557756,0.1973693086,0.1799797844,0.1127808905,0.0469667319,0.2790697674,0.7683699324,0.0234375,4.359375,4.3359375,0.1248157248,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1416,0.1758026537,0.0597300667,0.1792805755,0.1374820144,0.2200719424,0.0825899281,1.1873026365,4.7475883893,0.9371319781,0.4951518034,0.1817985612,0.1758026537,0.1316856446,0.0481927711,0.275862069,0.9824746622,0.0234375,4.3359375,4.3125,0.1662404092,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1417,0.1794674038,0.0585463011,0.1848973144,0.1415481833,0.2198420221,0.0782938389,0.9704990149,3.6650534992,0.9373053455,0.4799204575,0.1716271722,0.1794674038,0.1260108222,0.0469208211,0.2790697674,0.5919331395,0.0234375,3.75,3.7265625,0.1317355091,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1418,0.1805172813,0.0569553679,0.1902504174,0.1425709516,0.2187646077,0.0761936561,1.6001156282,5.5801547103,0.9171770275,0.4373076874,0.2159599332,0.1805172813,0.1218798728,0.0472906404,0.2774566474,1.0703125,0.0234375,6.234375,6.2109375,0.1261849977,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1419,0.1878126241,0.059736651,0.1895620438,0.1548175182,0.2386131387,0.0837956204,1.1863466909,4.0734596458,0.9265788025,0.4450162537,0.1890510949,0.1878126241,0.1155252767,0.0472906404,0.275862069,0.6676339286,0.0234375,3.3515625,3.328125,0.15,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1420,0.1776538915,0.0607554194,0.178442623,0.138852459,0.2300819672,0.0912295082,1.4673514986,5.7351141536,0.9271674653,0.4856633021,0.171557377,0.1776538915,0.1331186708,0.0497925311,0.2790697674,0.8725446429,0.0234375,4.5703125,4.546875,0.1715528351,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1421,0.1771905405,0.0610731144,0.1813689482,0.1318196995,0.2196994992,0.0878797997,1.83567284,6.7824046599,0.9181672267,0.4344573075,0.183706177,0.1771905405,0.1132887756,0.047151277,0.2696629213,0.6755859375,0.0234375,3.2109375,3.1875,0.1926903114,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1422,0.1815082708,0.0603617592,0.174368231,0.1511191336,0.239566787,0.0884476534,2.3605199129,10.3607125856,0.911977873,0.4420323489,0.1677978339,0.1815082708,0.1229685079,0.0480961924,0.2790697674,0.7818509615,0.0234375,3.6328125,3.609375,0.1439393939,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1423,0.1828511492,0.0612675741,0.1836762226,0.150623946,0.2341989882,0.0835750422,1.4581592141,4.829838761,0.9203306774,0.4345361667,0.1619561551,0.1828511492,0.1332683104,0.0469667319,0.2790697674,0.7794331395,0.0234375,4.1953125,4.171875,0.1283491789,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1424,0.1910879826,0.0591233433,0.2006745363,0.156762226,0.2375042159,0.0807419899,0.7599679544,2.6033621012,0.9303854691,0.4510283907,0.2667790894,0.1910879826,0.1345645124,0.0481927711,0.275862069,1.6121651786,0.0234375,5.6015625,5.578125,0.1441062912,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1425,0.1891130922,0.0611538389,0.1848398577,0.1609252669,0.2476156584,0.0866903915,1.5993501792,5.6736421914,0.9138696774,0.4173170311,0.1679003559,0.1891130922,0.1141916865,0.047151277,0.2774566474,0.9013392857,0.0234375,4.8046875,4.78125,0.0980392157,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1426,0.1738448544,0.0583301944,0.1845714286,0.116,0.2114285714,0.0954285714,1.3870732478,4.8310562717,0.9234655417,0.4636906562,0.1948571429,0.1738448544,0.1031984011,0.0476663357,0.2790697674,0.6420454545,0.0234375,3.8671875,3.84375,0.1949041812,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1427,0.177226414,0.0592269151,0.1823809524,0.1428571429,0.2204761905,0.0776190476,1.5740851898,5.9646141236,0.9246121152,0.4687076632,0.1861904762,0.177226414,0.1109945117,0.0473840079,0.2774566474,0.8035714286,0.0234375,3.4921875,3.46875,0.2091129591,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1428,0.1826675665,0.061501556,0.1780377358,0.1569056604,0.2414339623,0.0845283019,2.0570945065,7.9950316803,0.9030723735,0.4019571847,0.1764528302,0.1826675665,0.1142084593,0.0522875817,0.275862069,0.3678385417,0.0234375,0.65625,0.6328125,0.2091503268,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1429,0.1809403401,0.058570838,0.186317757,0.1470654206,0.2219065421,0.0748411215,1.2238782156,4.5434364108,0.930248981,0.4763835809,0.1878878505,0.1809403401,0.1168022543,0.0491803279,0.2774566474,0.7328969595,0.0234375,3.6796875,3.65625,0.141025641,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1430,0.186408926,0.062359333,0.1866666667,0.1516097561,0.2403902439,0.0887804878,1.3412557911,4.9776918565,0.9265695377,0.4599244115,0.1725528455,0.186408926,0.1258113949,0.048048048,0.2790697674,1.1005651596,0.0234375,5.8828125,5.859375,0.1597209302,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1431,0.1754861374,0.0615089998,0.1862091503,0.1175816993,0.2141176471,0.0965359477,2.5236375952,11.2582240993,0.9158858185,0.4889181721,0.1912418301,0.1754861374,0.1230970184,0.0487309645,0.275862069,1.2267857143,0.0234375,5.2265625,5.203125,0.1569903237,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1432,0.1789938726,0.0630500539,0.176,0.1371428571,0.2371428571,0.1,1.9577180625,7.9098340996,0.9266003899,0.5218348322,0.172,0.1789938726,0.1305247878,0.0471976401,0.2711864407,1.1285511364,0.0234375,5.25,5.2265625,0.165470852,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1433,0.1787480282,0.0609503593,0.1826688633,0.1263920923,0.2200329489,0.0936408567,1.784534859,6.6260607367,0.9204799657,0.4965386639,0.1757495881,0.1787480282,0.114120351,0.0472440945,0.2790697674,1.1785714286,0.0234375,4.3828125,4.359375,0.1328725038,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1434,0.1815038344,0.0596840621,0.1863665595,0.1454019293,0.2232797428,0.0778778135,1.3562897965,5.137181899,0.9340175358,0.5020579351,0.1854662379,0.1815038344,0.1094283209,0.0473840079,0.2696629213,1.3696646341,0.0234375,5.484375,5.4609375,0.1903094646,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1435,0.1799331442,0.059302389,0.1857943925,0.1318878505,0.2276635514,0.0957757009,1.0014216525,4.1315236997,0.9352692269,0.4699401232,0.1653831776,0.1799331442,0.1141837959,0.0497409326,0.2774566474,1.621875,0.1171875,8.6484375,8.53125,0.1227869353,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1436,0.1794899292,0.0604267926,0.1815235008,0.1338735818,0.225089141,0.0912155592,1.5139718961,5.9955418054,0.9272897864,0.4477232881,0.177439222,0.1794899292,0.121192596,0.0476663357,0.2727272727,0.6905886628,0.0234375,4.546875,4.5234375,0.1137169348,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1437,0.1816354531,0.0614486696,0.1774373259,0.1509192201,0.2371030641,0.086183844,2.1995291487,9.2900533598,0.9185211714,0.4478152257,0.172367688,0.1816354531,0.1169209927,0.0474777448,0.2774566474,0.4669921875,0.0234375,1.875,1.8515625,0.1602169982,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1438,0.1792779647,0.061123355,0.1799131693,0.1385817656,0.2301591896,0.091577424,1.528311925,5.8127461189,0.9317991754,0.4955794262,0.17829233,0.1792779647,0.1255394773,0.049382716,0.2790697674,1.5576171875,0.0234375,5.8359375,5.8125,0.1840437788,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1439,0.1828997646,0.0619812937,0.1826289517,0.1351081531,0.241797005,0.1066888519,1.2577632342,4.4967994007,0.9278148012,0.4433229785,0.1733111481,0.1828997646,0.1274347415,0.0473840079,0.2790697674,1.460755814,0.0234375,11.15625,11.1328125,0.0895290859,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q2,Q2,Q1
1440,0.180574898,0.0611959813,0.1777429467,0.1408777429,0.239184953,0.09830721,1.4934074632,5.2622865171,0.9219104781,0.451184027,0.1707210031,0.180574898,0.1199017957,0.0483383686,0.2774566474,1.2745535714,0.0234375,4.4296875,4.40625,0.1879432624,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1441,0.1778015966,0.0604178484,0.1793353474,0.1395770393,0.2220543807,0.0824773414,1.2020205789,4.1459608609,0.9291721898,0.481774121,0.1704531722,0.1778015966,0.1034414819,0.0469208211,0.2790697674,0.6499618902,0.0234375,4.9921875,4.96875,0.1187106918,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1442,0.1831882637,0.0591809221,0.1810696921,0.1497568882,0.228719611,0.0789627229,1.7055455813,6.9760926487,0.9225502427,0.403743472,0.1778930308,0.1831882637,0.1158162166,0.0469208211,0.2774566474,0.7854567308,0.0234375,4.7578125,4.734375,0.1153174141,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1443,0.1763203923,0.0590729746,0.1872817133,0.1273146623,0.2181878089,0.0908731466,1.5455234514,5.4570901855,0.9254611845,0.4765081045,0.1951235585,0.1763203923,0.1241222922,0.048048048,0.2774566474,1.1391715116,0.0234375,3.75,3.7265625,0.1978713111,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1444,0.1718427111,0.0593988524,0.1817821782,0.1156435644,0.2114851485,0.0958415842,1.7045318773,6.5425975365,0.9321898568,0.5006251925,0.1912871287,0.1718427111,0.125644951,0.0476663357,0.2790697674,0.6893682065,0.0234375,5.2734375,5.25,0.08515625,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1445,0.1802924931,0.0600631336,0.1871604938,0.1343209877,0.2222222222,0.0879012346,1.5162307557,5.4410946328,0.9226142709,0.4416794174,0.1930864198,0.1802924931,0.1122867866,0.0469667319,0.2774566474,0.9288651316,0.0234375,10.03125,10.0078125,0.1143526263,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1446,0.1753937802,0.059281806,0.176816609,0.1259515571,0.2165397924,0.0905882353,1.3314859862,5.0786644917,0.9245143676,0.4336315205,0.1680968858,0.1753937802,0.1165046375,0.0533333333,0.275862069,1.0224609375,0.0234375,15.796875,15.7734375,0.0631701538,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q3,Q1
1447,0.1783063665,0.0625486306,0.1788321168,0.1364233577,0.2355474453,0.0991240876,1.1786214863,4.0012255406,0.9234156987,0.4489941517,0.1599270073,0.1783063665,0.1120506854,0.047151277,0.2790697674,0.9473684211,0.0234375,5.390625,5.3671875,0.1176470588,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1448,0.1782607154,0.062282511,0.1794991653,0.1388313856,0.2332554257,0.0944240401,1.4649832782,5.4980370583,0.9255153316,0.4601976703,0.179966611,0.1782607154,0.1288661955,0.0505795574,0.2774566474,1.6352982955,0.0234375,21.84375,21.8203125,0.0538433997,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q3,Q1
1449,0.1791078862,0.061641816,0.1762453988,0.1429202454,0.2387730061,0.0958527607,1.8510285957,7.0342566961,0.9203081083,0.4316031498,0.1683435583,0.1791078862,0.1229684399,0.05,0.2774566474,1.08046875,0.0234375,4.3828125,4.359375,0.192368214,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1450,0.1791784431,0.0623233798,0.1864754098,0.1268032787,0.2254918033,0.0986885246,1.1105954386,4.0771643043,0.9401030973,0.5680201627,0.21,0.1791784431,0.1348291678,0.0479041916,0.2790697674,1.0078125,0.0234375,3.5859375,3.5625,0.1585996241,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1451,0.1789870302,0.0573209052,0.1843165468,0.1485611511,0.2120143885,0.0634532374,1.7343974823,5.7216705179,0.9080073224,0.4077805294,0.1767625899,0.1789870302,0.1279667094,0.047151277,0.275862069,0.8485753676,0.0234375,5.0390625,5.015625,0.1380765752,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1452,0.1770292728,0.0596813714,0.1822641509,0.1384150943,0.2197735849,0.0813584906,1.3636492181,4.9656798737,0.9287188824,0.4916028562,0.1738113208,0.1770292728,0.1240149281,0.0481444333,0.2790697674,1.2024739583,0.0234375,5.8828125,5.859375,0.087,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1453,0.1847169852,0.0603092775,0.1899300699,0.1253146853,0.2388811189,0.1135664336,1.4857938364,5.1498663494,0.9118590743,0.3970061946,0.1899300699,0.1847169852,0.1091255766,0.0471050049,0.2774566474,0.6875,0.0234375,5.1796875,5.15625,0.1261363636,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q3,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1454,0.1766427401,0.0612728005,0.1766666667,0.125,0.23,0.105,1.3270825006,5.1777769012,0.9312086928,0.4963489508,0.1677777778,0.1766427401,0.1080057531,0.0503144654,0.2742857143,0.5475852273,0.0234375,3.5859375,3.5625,0.1176900585,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1455,0.1799832996,0.0593594325,0.1835897436,0.1446153846,0.2251282051,0.0805128205,1.3812028365,4.8171412408,0.9245498188,0.4093033675,0.1676923077,0.1799832996,0.0977196015,0.0481927711,0.2774566474,0.9560319767,0.0234375,8.109375,8.0859375,0.0962177448,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q2,Q1
1456,0.1841245049,0.0611529807,0.1825641026,0.1430769231,0.2358974359,0.0928205128,1.5811069772,6.1247938692,0.9262253427,0.4502884463,0.1774358974,0.1841245049,0.1286011498,0.0478087649,0.2790697674,0.9866071429,0.0234375,6.3984375,6.375,0.1217830882,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
1457,0.1836404188,0.0638124243,0.1821686747,0.14,0.2457028112,0.1057028112,2.1474208114,8.2449211058,0.9003562954,0.3821373425,0.1821686747,0.1836404188,0.1073615785,0.0471976401,0.2774566474,0.7652027027,0.0234375,5.1328125,5.109375,0.1131948192,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1458,0.1820414456,0.0625432155,0.1754596623,0.1460412758,0.2432270169,0.0971857411,2.2865310051,9.5550369269,0.900278714,0.3577941847,0.1649530957,0.1820414456,0.1017115496,0.0479041916,0.2666666667,0.5120192308,0.0234375,3.375,3.3515625,0.0922688423,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
1459,0.1800124849,0.0601536369,0.1805947955,0.1285501859,0.2336802974,0.1051301115,1.6933286306,7.1322432586,0.9234787256,0.4137606309,0.1686245353,0.1800124849,0.1302397837,0.0504201681,0.2681564246,0.8780048077,0.0234375,4.3828125,4.359375,0.1402457757,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
